Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
8,552,22.49217341,871.3336792,62.99360618,53.06792556,0.384037226
9,712,24.35990795,871.0132446,53.42057599,42.44064649,0.416907012
10,812,25.01729437,870.2249146,52.52041434,34.70574439,0.525478721
11,843,24.73548318,869.057312,55.74793705,32.06375718,0.662321031
12,800,23.89072759,868.0502319,62.46707943,35.67341985,0.796317518
13,689,22.67172493,867.4077759,72.21365682,44.01455188,0.868714511
14,475,21.48354911,867.1055298,81.02216394,54.95404854,0.838939428
15,314,20.49478063,867.1088257,88.28144893,67.20476017,0.743928194
16,79,19.37441961,867.4674072,97.02632365,80.12419982,0.584894717
17,0,18.59646996,867.7695923,100,93.37417001,0.41854018
18,0,18.59696432,868.2496948,100,106.7346327,0.28252998
19,0,18.59084234,868.6774292,100,120.0092625,0.147846311
20,0,18.43111113,868.8674316,100,132.9219024,0.21095714
21,0,18.12691134,868.7437134,100,144.9052187,0.343062788
22,0,17.84674642,868.647583,100,154.4754755,0.440983772
23,0,17.51603919,868.1633911,100,158.1049508,0.493613541
0,0,16.83361114,867.7702637,98.28733184,153.237423,0.516625047
1,0,16.26594126,867.4735718,95.88482291,143.1141462,0.475560129
2,0,15.89582496,867.1835938,94.37772088,130.9258511,0.410028577
3,0,15.67278284,867.4104614,93.2486447,117.9373881,0.353819311
4,0,15.49191939,867.7799072,92.31927696,104.6454665,0.317291439
5,0,16.25087304,868.6554565,94.00058463,91.30573089,0.308412492
6,133,19.70796524,869.4730835,90.97793145,78.11424325,0.241183504
7,348,21.23617065,869.9042969,78.81550844,65.30562513,0.230371878
8,549,22.50782409,870.0780029,72.94985019,53.25637497,0.397817999
9,709,22.50184041,869.9611816,70.6132616,42.6909981,0.47437799
10,809,23.09515914,869.2603149,71.17053176,35.03487302,0.474133074
11,840,22.89934343,868.2484741,72.80205154,32.44971358,0.515744805
12,799,22.37587113,867.4019165,76.49040075,36.05164253,0.572135031
13,135,21.73754029,866.8688354,80.30168159,44.35010265,0.579672098
14,212,21.08410871,866.4345093,84.22609211,55.24909404,0.545864761
15,122,20.22643739,866.3790283,89.81086848,67.4706896,0.495794088
16,20,19.21637982,866.6730347,97.91428584,80.37162264,0.430212229
17,0,18.44632953,867.0635986,100,93.61209806,0.316679865
18,0,18.0477052,867.4348145,100,106.9715103,0.270889819
19,0,17.89156355,867.8101196,100,120.25469,0.387541056
20,0,17.67373535,868.2562866,100,133.1889897,0.54578495
21,0,17.04502448,868.4098511,100,145.2135157,0.598820984
22,0,16.28687663,868.4408569,99.56634797,154.844121,0.553299069
23,0,15.73629433,868.2322388,96.67197602,158.4836959,0.395046622
0,0,15.34421336,868.1195679,95.34036485,153.5156494,0.270175546
1,0,14.9837758,867.9970093,94.6986974,143.3022432,0.238992795
2,0,14.64554762,867.7342529,93.82954339,131.0647276,0.310043752
3,0,14.36777349,867.6099243,92.52990631,118.0525814,0.468425423
4,0,14.19958731,867.8362427,90.67268778,104.7525195,0.587103128
5,0,14.97222844,868.4381714,88.89881006,91.41595571,0.646248519
6,131,19.26148764,868.9487305,83.8294691,78.23804807,0.604393125
7,357,20.64848593,869.4956055,73.65381044,65.45495982,0.486438692
8,563,22.76148149,869.8147583,65.0720033,53.44696592,0.409698427
9,724,24.02192391,869.6473999,60.22908422,42.9432692,0.453810662
10,824,24.03590877,868.8999634,63.82414967,35.36468414,0.543744147
11,833,23.36570715,868.1312256,70.55625286,32.834571,0.679769933
12,392,22.39918031,867.3014526,77.86086967,36.42831835,0.774685502
13,661,21.46153834,866.7033691,83.35110044,44.68434179,0.80791837
14,308,20.57872643,866.5408936,87.48264984,55.54283298,0.782125533
15,66,19.72641553,866.7015381,91.60613681,67.73509795,0.718632638
16,55,18.55005636,866.9901123,99.57694175,80.61720239,0.599808276
17,0,17.80781545,867.6287231,100,93.84781258,0.462991923
18,0,18.01630334,868.1964111,100,107.2057636,0.381436497
19,0,17.96837019,868.5894165,100,120.497057,0.316033781
20,0,17.77167899,868.8137207,100,133.4526126,0.415588915
21,0,17.46840618,868.8683472,100,145.5182488,0.610013366
22,0,16.81820959,868.5812378,98.34661807,155.2102432,0.705891609
23,0,16.17618084,868.2609863,95.9355874,158.8609864,0.685361266
0,0,15.491146,867.935791,93.55915644,153.791291,0.591284692
1,0,14.85430035,867.769043,91.16800769,143.4882634,0.443045169
2,0,14.51300785,867.7537842,90.24616984,131.2025204,0.370390177
3,0,14.32982994,867.9494629,89.1267632,118.16754,0.429694623
4,0,14.12343225,868.3359985,87.99043383,104.8600202,0.476094902
5,0,14.78237611,868.9796753,88.02459748,91.52719371,0.474347651
6,134,18.26759799,869.4164429,85.3751156,78.36334565,0.395445436
7,352,20.12971297,870.0430908,67.43903305,65.60618062,0.330082566
8,555,22.07884345,870.0591431,61.97768165,53.63965216,0.395803869
9,716,23.763615,869.9926147,55.00152586,43.1973655,0.548254251
10,815,24.34282074,869.4034424,55.25598056,35.69505044,0.666597128
11,844,24.19899924,868.5065918,58.92412589,33.21821289,0.78970015
12,799,23.09638413,867.3757324,67.00285124,36.80332036,0.858644307
13,608,21.59623788,866.8546143,77.18793029,45.01712722,0.877889693
14,513,20.37250657,866.7173462,84.79436353,55.83512477,0.853188872
15,285,19.2307002,866.8530884,91.56645951,67.99785086,0.790457249
16,71,18.08714786,867.255127,98.86272814,80.86081205,0.639857113
17,0,17.64397035,867.8414917,100,94.08118661,0.498103023
18,0,17.76033057,868.5494995,100,107.4372652,0.448338807
19,0,17.65798573,869.019104,100,120.7362304,0.337560862
20,0,17.5160753,869.272583,100,133.7126232,0.253053397
21,0,17.39117989,869.1616211,100,145.8192437,0.306122422
22,0,17.10656605,868.8619385,100,155.5736701,0.436755657
23,0,16.62455159,868.5535889,100,159.2367284,0.55293566
0,0,16.04872935,868.1610718,98.70073555,154.0642912,0.678000629
1,0,15.55596794,867.9152832,96.05289619,143.6722155,0.671976626
2,0,15.2302636,867.7987061,93.76343449,131.3392628,0.584004223
3,0,14.9563745,867.9587402,92.32313025,118.2823015,0.47361064
4,0,14.65818802,868.3759155,90.71996983,104.9680015,0.367586643
5,0,15.18165305,868.9567261,92.20159433,91.63946831,0.281963468
6,126,18.33218165,869.5929565,93.390784,78.49014877,0.164821401
7,350,20.00549955,870.2860718,72.55198482,65.75927385,0.133054331
8,553,21.9496367,870.6669312,68.43218859,53.83438586,0.381106853
9,714,23.74267129,870.4238892,59.07551094,43.45319317,0.550712168
10,813,24.67269513,869.8577271,56.82990493,36.02584528,0.674099326
11,841,24.62275013,868.9778442,59.27810448,33.60052276,0.787680566
12,783,23.72780429,868.2235107,65.1349718,37.17652188,0.885046363
13,647,22.32475765,867.8342896,73.58268219,45.34831776,0.935058177
14,436,21.0105115,867.6189575,81.09248673,56.12582939,0.928034484
15,239,19.85648714,867.7322388,88.90690266,68.25881497,0.830430925
16,61,18.58204596,868.0591431,97.66540713,81.10232426,0.656379461
17,0,17.88827977,868.517334,100,94.31209431,0.462129861
18,0,17.99737356,869.2127686,100,107.6658889,0.377955258
19,0,17.9248248,869.5095215,100,120.9720786,0.244179428
20,0,17.82915914,869.7949829,100,133.9688752,0.271648079
21,0,17.68575494,869.5749512,100,146.1163267,0.380645037
22,0,17.47001261,869.335144,100,155.9342274,0.46724242
23,0,17.02553687,869.0628052,100,159.610829,0.525668323
0,0,16.61384219,868.7276611,99.6398367,154.334597,0.522916853
1,0,16.17663721,868.3670044,99.65266782,143.8541112,0.496579766
2,0,15.85091804,868.2962036,99.86514943,131.4749896,0.445999354
3,0,15.70905389,868.4987183,99.3692832,118.3969033,0.350459158
4,0,15.33374343,869.1768799,95.244484,105.0764956,0.222684875
5,0,15.83199815,869.6940308,99.67375743,91.75280146,0.134841979
6,124,18.62010105,870.4680176,96.0892507,78.61846112,0.125509724
7,343,20.06091687,870.8853149,80.38386749,65.91422183,0.212161362
8,545,21.640522,871.09375,79.25317514,54.03111481,0.490675002
9,703,22.64184879,870.916748,74.81483588,43.71065442,0.599812806
10,801,23.68821005,870.2446899,70.40998788,36.35694059,0.651052177
11,793,23.62231423,869.0750732,72.57996924,33.98138385,0.775570095
12,423,22.96017637,868.0882568,77.14580851,37.54779674,0.899993658
13,649,22.04600019,867.2424316,82.56726365,45.67777274,0.978828013
14,498,21.0685795,866.8629761,89.47107804,56.41480696,1.01952517
15,225,20.05203667,867.0100098,95.96917482,68.51785594,0.975566208
16,43,19.27239401,867.2839355,100,81.34161109,0.868141055
17,0,18.96838095,867.9545898,100,94.54041115,0.776046157
18,0,18.87887978,868.9268799,100,107.8915103,0.722048163
19,0,18.71044149,869.3143311,100,121.204472,0.68066889
20,0,18.56120848,869.545166,100,134.2212243,0.666813374
21,0,18.39338113,869.2584839,100,146.4093248,0.654832542
22,0,18.10166528,868.6342163,100,156.2917381,0.625377357
23,0,17.76821681,868.0728149,100,159.9831958,0.591898263
0,0,17.16229756,867.8203735,100,154.6021582,0.556475341
1,0,16.78075326,867.6867065,100,144.0339651,0.570976853
2,0,16.6994961,867.7416992,100,131.6097366,0.398898989
3,0,16.66847986,867.954895,100,118.5113831,0.204331964
4,0,16.67687445,868.3102417,100,105.1855342,0.01043291
5,0,17.1235072,869.043335,100,91.86721357,0.151109397
6,116,19.11167302,869.6057739,99.65691003,78.74828844,0.154786348
7,337,20.04146595,870.1923828,88.30649686,66.07100486,0.16332756
8,536,21.61824154,870.3473511,88.45725237,54.22978455,0.4665021
9,692,21.41230825,870.2456055,86.39037753,43.96965021,0.556059182
10,789,22.81814977,869.3676147,83.04802576,36.68820876,0.569693089
11,816,23.14091695,867.9299927,80.34883072,34.36068008,0.687759161
12,772,22.86984573,866.6655884,81.44100282,37.91702019,0.821503401
13,660,22.2073521,865.7388306,85.26823911,46.00535332,0.885653079
14,491,21.34207502,865.4596558,89.82623614,56.70191918,0.907017171
15,273,20.50839891,865.4707031,95.20910795,68.77484171,0.845562458
16,63,19.56305082,865.9013672,100,81.57854313,0.768916905
17,0,19.25342308,866.4788818,100,94.76601392,0.694706678
18,0,19.19987882,867.0506592,100,108.1140066,0.635063112
19,0,19.07234,867.3396606,100,121.4332828,0.606763005
20,0,18.93809692,867.2752686,100,134.4695281,0.531243086
21,0,18.83505442,867.0240479,100,146.6980655,0.442943096
22,0,18.62883128,866.7124023,100,156.6460228,0.367738932
23,0,18.15904049,866.4518433,100,160.3537372,0.35986954
0,0,17.80754009,866.1212158,100,154.866928,0.47039029
1,0,17.59908478,865.9677734,100,144.2117946,0.525086045
2,0,17.4962698,865.9442139,100,131.7435411,0.472809911
3,0,17.33937743,866.1311035,100,118.6257786,0.339748085
4,0,17.21711516,866.7086792,100,105.2951478,0.223916158
5,0,17.34427866,867.3864136,100,91.98272346,0.128942832
6,103,18.58186984,868.0368042,95.24135043,78.87962896,0.127322823
7,292,20.00268328,868.4796143,92.28949395,66.22960007,0.221628085
8,419,20.32797373,868.7628174,88.45704861,54.43033608,0.42892465
9,682,20.9058493,868.675354,88.66860284,44.23007897,0.609373152
10,778,21.41554111,868.1905518,85.82212094,37.01952068,0.667085648
11,805,22.35866413,867.0760498,83.48637427,34.73829415,0.751678467
12,738,22.69331796,865.6582031,82.39883315,38.28406671,0.864116073
13,652,22.21726373,864.8433228,83.84652324,46.33092049,0.940062881
14,298,21.45431706,864.6710815,87.26672862,56.98702784,0.96647191
15,281,20.58331201,864.6077881,91.29761473,69.02963935,0.932861209
16,64,19.40635534,864.8850098,98.78127056,81.81299354,0.795501947
17,0,18.98193582,865.6876221,100,94.98878089,0.67259872
18,0,18.93366059,866.3666992,100,108.3332568,0.579906583
19,0,18.76215441,866.8209839,100,121.6583856,0.4936423
20,0,18.5674341,866.5877686,100,134.7136465,0.499824673
21,0,18.35743986,866.2888794,100,146.9823777,0.542102396
22,0,18.03538914,865.8181763,100,156.9968991,0.540194571
23,0,17.52585198,865.5656738,97.22832136,160.7223621,0.476038456
0,0,16.99657689,865.2648926,94.70367295,155.1288632,0.403249323
1,0,16.71721118,865.0881958,94.49625957,144.3876199,0.418961108
2,0,16.65014137,865.0465698,95.69256337,131.8764412,0.354290336
3,0,16.77105885,865.2218628,96.31157465,118.7401273,0.247554168
4,0,17.01538116,865.5528564,96.8284863,105.4053661,0.172829106
5,0,17.68259002,866.0073242,100,92.09934825,0.162160188
6,111,18.74395315,866.711792,100,79.01248521,0.237599567
7,328,19.92226863,867.4674072,88.77266357,66.38998117,0.35031873
8,526,20.76867695,867.7313843,86.794361,54.63270999,0.5976668
9,680,21.1832145,867.8530884,87.04355588,44.49183636,0.700817645
10,742,21.88075823,867.2110596,85.37294825,37.35074785,0.724390507
11,360,22.20771199,866.1925659,84.5017456,35.11410932,0.788883865
12,164,21.93704362,865.2154541,85.52207756,38.64881152,0.837570965
13,225,21.45021409,864.5628662,87.60573267,46.65433643,0.856168568
14,113,20.74832969,864.2975464,90.83654152,57.26999583,0.868469775
15,98,20.05366718,864.4057007,95.11026944,69.28211807,0.806664407
16,15,19.09572482,864.4959717,99.92671646,82.04483839,0.671923816
17,0,18.7515675,864.8192139,100,95.20859191,0.542792499
18,0,18.67219096,865.4500732,100,108.5491419,0.479647011
19,0,18.500861,865.7463379,100,121.8796571,0.469187558
20,0,18.34829252,865.8421631,100,134.953442,0.456922024
21,0,18.18862733,865.7748413,100,147.2620917,0.507015288
22,0,18.05113826,865.6552124,100,157.3441824,0.530771375
23,0,17.93359147,865.3203735,100,161.0889805,0.533910871
0,0,17.8531688,864.9279785,100,155.3879236,0.53594017
1,0,17.80782058,864.5145264,100,144.5614638,0.531623542
2,0,17.67705284,864.2685547,100,132.0084762,0.530226171
3,0,17.52469284,864.3699951,100,118.8544665,0.540924489
4,0,17.37871517,864.6384888,100,105.5162177,0.554400444
5,0,17.43099249,865.1537476,100,92.21710331,0.558982432
6,103,18.61685424,865.920166,100,79.14685179,0.499322921
7,178,19.39169243,866.6033936,97.75002804,66.5521194,0.635332763
8,279,20.32130926,866.753479,94.32947948,54.83684079,0.721093953
9,531,20.92527583,866.4445801,91.80917406,44.75481577,0.763159215
10,464,21.58104413,865.8646851,89.20326169,37.68175974,0.817963302
11,337,21.50083658,865.0531616,88.06550728,35.48800809,0.901788533
12,241,21.17145116,864.3084106,88.46832423,39.01113086,0.953367829
13,263,20.6588473,863.9238281,90.45515143,46.97546513,0.948992431
14,278,20.03162594,864.2059937,94.5146427,57.55068808,0.871741176
15,99,19.32487957,864.7744141,97.58002105,69.53214896,0.730878413
16,15,18.66534373,865.2166138,100,82.27395415,0.580288827
17,0,18.44254434,865.7547607,100,95.42532847,0.417096794
18,0,18.3829249,866.3428955,100,108.7615449,0.340361267
19,0,18.26074474,866.9049072,100,122.0969765,0.240257889
20,0,18.14357974,866.9813843,100,135.1887796,0.175999224
21,0,17.9679114,866.8193359,100,147.5370391,0.137728572
22,0,17.88081797,866.5651855,100,157.6876851,0.10086225
23,0,17.67041023,866.4785767,100,161.4535028,0.032460708
0,0,17.39382336,866.166748,100,155.644073,0.178559169
1,0,17.08711396,865.84552,100,144.7333519,0.287793756
2,0,16.8566948,865.7299194,100,132.139686,0.317220598
3,0,16.81737587,866.0804443,100,118.9688332,0.310770005
4,0,16.7069372,866.322937,100,105.6277301,0.285174012
5,0,16.93807925,866.894104,100,92.3360022,0.279327214
6,101,19.23463603,867.3803101,99.40612463,79.28272435,0.230722368
7,322,19.92224447,867.9822998,90.14580063,66.71598422,0.109270133
8,529,21.13158602,868.3740234,88.60771482,55.04266246,0.357608259
9,685,20.74673344,868.0168457,87.06172697,45.01890866,0.42358312
10,782,21.64547555,867.3683472,85.02861361,38.01242627,0.472150445
11,808,21.70706342,866.4163208,84.11171489,35.85987336,0.55666393
12,659,21.28436528,865.4799194,86.11129367,39.37090115,0.627193391
13,648,20.56532405,865.041687,90.05792948,47.29417109,0.629770279
14,479,19.77735538,864.9456177,93.35339764,57.8289703,0.565170109
15,274,19.09626595,865.1676636,98.28537043,69.77960492,0.43439129
16,52,18.30828127,865.4799805,100,82.50022142,0.270558536
17,0,18.05630128,866.0087891,100,95.63887387,0.072385564
18,0,18.11007099,866.697937,100,108.9703509,0.126149043
19,0,17.88035101,867.3873901,100,122.3102256,0.306168914
20,0,17.55259102,867.6236572,100,135.4195273,0.515705585
21,0,17.09556825,867.56427,100,147.8070536,0.660366833
22,0,16.52569524,867.5171509,99.85990508,158.0272171,0.729046881
23,0,15.76379974,867.2913208,97.46003014,161.8158404,0.734950364
0,0,15.11824923,867.0374146,94.50293842,155.8972783,0.668772161
1,0,14.64617863,867.0776367,92.97300989,144.9033121,0.543980539
2,0,14.57599869,867.1948853,92.77039272,132.2701116,0.501058757
3,0,14.70845347,867.4423828,91.48490554,119.0832642,0.558078349
4,0,14.80458038,867.8272705,89.04266857,105.7399294,0.622813404
5,0,15.23459141,868.2355957,86.98183117,92.45605658,0.647522867
6,104,17.67386245,868.871521,87.453883,79.42008991,0.578436315
7,306,20.25634482,869.6036377,84.07218581,66.8815408,0.390580177
8,502,20.49753436,870.1513672,73.95601355,55.25010406,0.458515018
9,620,22.42088023,870.0117798,65.92111236,45.28400603,0.543187857
10,649,23.40006781,869.3031006,57.75390922,38.34261777,0.588715315
11,790,23.52761841,868.0223389,59.26129273,36.22958834,0.631856978
12,739,22.79366435,866.8337402,64.08760324,39.72799978,0.707573712
13,653,21.29810795,866.47052,74.64185225,47.61032022,0.752074778
14,481,20.0231884,866.4760742,83.18089625,58.10470916,0.612717628
15,218,19.03966574,866.8491821,89.36318779,70.02435819,0.37496686
16,53,17.99347506,867.4721069,97.1789835,82.72351762,0.127865523
17,0,17.10208853,868.1028442,100,95.84911325,0.349359065
18,0,16.826834,868.5773315,100,109.1754474,0.688593864
19,0,16.67638069,868.9147949,96.88622145,122.5192891,0.835194409
20,0,16.38154619,868.9827271,93.56752747,135.645556,0.903038442
21,0,15.82352655,868.9280396,91.39789552,148.0719713,0.884195685
22,0,15.1450331,868.848877,89.78703911,158.3625858,0.822665215
23,0,14.57237504,868.7590942,88.42436852,162.1759052,0.778116047
0,0,14.13946897,868.4991455,86.96282033,156.1475104,0.768523455
1,0,13.78383624,868.3158569,85.47271203,145.0713748,0.769705415
2,0,13.52357761,868.3226929,83.36020094,132.3997944,0.777470589
3,0,13.36254729,868.3648071,80.07109563,119.1977954,0.818826199
4,0,13.23047567,868.6174316,76.01824173,105.8528406,0.849541843
5,0,13.47697791,868.9612427,73.85344002,92.5772762,0.826211214
6,107,17.29359453,869.3186035,75.32948164,79.55894694,0.694398403
7,327,20.48816429,869.7360229,53.7827552,67.04875277,0.351026297
8,535,22.50183367,869.9278564,42.74315077,55.45909619,0.420624614
9,694,23.57276902,869.8171387,41.14379711,45.54999517,0.723236918
10,791,23.89058259,869.0566406,44.64960324,38.67220284,0.836395621
11,816,23.80352522,868.0057373,49.5654254,36.59703487,0.836378932
12,741,23.28134089,866.9736328,54.98855818,40.08230355,0.800204337
13,651,22.22232577,866.2402954,62.73088268,47.92377925,0.765868545
14,388,20.69910465,866.0661621,72.85451027,58.37777322,0.703702629
15,198,19.08630267,866.2219238,83.7154655,70.26628473,0.597585022
16,44,17.52148796,866.7192993,95.80698482,82.94372869,0.455158263
17,0,16.5387215,867.4338989,100,96.05593375,0.177862734
18,0,16.61503729,868.3011475,100,109.3767243,0.187069371
19,0,16.51314558,868.9401245,100,122.7240544,0.351276994
20,0,16.15779753,869.1887207,100,135.8667401,0.45605275
21,0,15.58415121,869.0376587,100,148.3316305,0.539920151
22,0,14.80032513,868.5567627,99.46539295,158.693596,0.690377057
23,0,14.19221011,868.0309448,95.75382606,162.5336104,0.837064087
0,0,13.78949258,867.314209,91.17604485,156.3947439,0.884890676
1,0,13.40584944,866.9140625,87.34977166,145.2375729,0.872990131
2,0,13.07439228,866.4022217,84.26672609,132.5287763,0.848370671
3,0,12.78281829,866.1237793,82.1290738,119.3124625,0.798314631
4,0,12.57151639,866.2141724,80.66154676,105.9664874,0.698572814
5,0,12.99717549,866.7880859,79.89088205,92.69966878,0.591277242
6,109,17.51883916,867.3834839,82.72039847,79.6992825,0.486122698
7,329,19.0551043,867.7095337,60.11152709,67.21757878,0.315033019
8,524,21.63535896,867.7816162,47.21504156,55.66955998,0.358184695
9,681,23.25184808,867.3759155,44.28386704,45.81676187,0.534187257
10,776,23.97674723,866.5535889,44.62517754,39.00105087,0.616746187
11,807,24.24437422,865.4385986,46.40413177,36.96209634,0.691875637
12,718,23.90162417,864.3518677,50.46083467,40.43369119,0.783392966
13,649,22.9759551,863.8677979,57.18024405,48.23441593,0.849380553
14,399,21.51162008,863.8434448,67.12518188,58.64803145,0.853986621
15,246,19.59507943,864.3513184,81.42006883,70.50526058,0.816403925
16,45,17.96034484,864.9837036,95.75337007,83.16073982,0.689603567
17,0,17.24533354,865.5591431,100,96.2592246,0.517717183
18,0,17.21762346,866.2463989,100,109.5740739,0.431837589
19,0,17.09586927,866.9051514,100,122.9244119,0.290572971
20,0,16.95054277,867.1724243,100,136.0829575,0.167368889
21,0,16.73143099,867.0552368,100,148.5858726,0.053606879
22,0,16.51562372,866.8895264,100,159.0200501,0.094898939
23,0,16.26051956,866.6195679,100,162.8888694,0.210376218
0,0,15.91331747,866.4512329,100,156.6389572,0.291252226
1,0,15.64657929,866.40625,100,145.4019412,0.410990089
2,0,15.23156263,866.2922974,100,132.6570999,0.514153779
3,0,14.83180311,866.3945313,99.78472085,119.4273003,0.631772518
4,0,14.39416627,866.757019,97.23721586,106.0808917,0.710173547
5,0,14.56329246,867.3187256,94.4133501,92.82323998,0.682614505
6,85,17.53258531,867.9508667,91.47926163,79.84107524,0.498295575
7,262,19.07210934,868.5374146,74.41086575,67.38797757,0.136398584
8,484,20.23065096,868.6460571,66.17097729,55.88141786,0.289361775
9,671,21.82639314,868.2589111,61.68466704,46.08418996,0.585993826
10,773,23.09776294,867.3502808,56.46367168,39.32902988,0.7037009
11,799,23.27196283,866.2198486,57.85689526,37.32465432,0.765225172
12,752,22.72859068,865.0506592,62.06620796,40.78203991,0.762182891
13,605,21.28834117,864.5041504,70.90415018,48.54209728,0.71886307
14,211,19.86813741,864.7663574,81.3556868,58.91535124,0.658536613
15,180,18.84778943,865.1992188,90.59743552,70.74115934,0.514294684
16,33,17.80378564,865.3722534,98.25381175,83.3744272,0.297517449
17,0,17.10371728,865.9403687,99.44356855,96.45887718,0.177367851
18,0,16.76990767,866.6513672,100,109.7673912,0.357335657
19,0,16.46612649,867.1948853,100,123.1202555,0.564910054
20,0,16.15004082,867.5529785,100,136.2940897,0.661188483
21,0,15.84995702,867.7348022,98.42613884,148.8345423,0.673500538
22,0,15.62352697,867.6027222,96.60195943,159.3417482,0.662132025
23,0,15.38783988,867.1691895,94.97595448,163.241597,0.633847415
0,0,15.04385721,866.8521118,93.33366889,156.8801323,0.584496439
1,0,14.72378546,866.8401489,91.59600583,145.5645171,0.546721756
2,0,14.43901822,866.7116699,90.83240361,132.7848079,0.482820421
3,0,14.35171111,866.9832764,90.59610383,119.5423429,0.47936061
4,0,14.30976908,867.4104004,89.84041506,106.1960742,0.513080299
5,0,14.54518324,867.7804565,88.24275344,92.94799335,0.553606808
6,99,16.73046248,868.269043,86.12764275,79.98430794,0.561773062
7,55,18.44496317,868.6835938,80.39492888,67.55990255,0.504567027
8,99,19.2616827,868.6869507,73.14966607,56.09459069,0.531809807
9,158,21.04069977,868.3588257,66.3557441,46.35216386,0.472289771
10,135,21.51580869,867.6258545,49.46356778,39.65600921,0.478090078
11,192,22.44811436,866.5143433,45.43231522,37.68459259,0.386146903
12,167,22.45649776,865.5482788,44.8939151,41.12723054,0.318746805
13,201,21.75069434,865.0617065,48.1137248,48.8466964,0.39238897
14,137,20.4299004,864.9309082,55.54285751,59.17960904,0.45917055
15,55,18.87387245,865.2494507,69.13748771,70.9738643,0.466809601
16,12,17.09085461,865.8008423,88.32078703,83.58468022,0.332637876
17,0,16.01893476,866.2709351,100,96.6547852,0.2373292
18,0,15.44542565,866.9423828,98.78380625,109.9565742,0.432386637
19,0,15.0340026,867.2122192,95.97684312,123.3114823,0.535836756
20,0,14.75520751,867.4230347,95.07794,136.5000223,0.478469461
21,0,14.54345039,867.3328857,94.96532981,149.0774875,0.387239903
22,0,14.35618081,867.105835,93.88057365,159.6584881,0.349202096
23,0,14.1390205,866.7340698,93.32442488,163.5917085,0.390951604
0,0,13.77925364,866.4797363,91.18241531,157.1182554,0.44658798
1,0,13.23465262,866.5866699,89.60695408,145.7253396,0.493294477
2,0,12.67813807,866.4259033,88.14260849,132.9119432,0.481261015
3,0,12.28125622,866.477417,86.46514348,119.6576234,0.502569437
4,0,12.00583853,866.9590454,83.2434744,106.3120537,0.58361721
5,0,12.17682709,867.6470947,80.40953302,93.07393026,0.673791289
6,107,15.58075398,868.3398438,76.60259953,80.12896117,0.717333853
7,288,18.8947963,868.5032349,66.26740464,67.73330706,0.553995669
8,512,20.31716638,868.5495605,54.57001407,56.30899627,0.141494036
9,545,21.87233245,868.4530029,49.79483837,46.62056542,0.324395299
10,749,22.4245914,867.8898926,51.50127895,39.9818587,0.559111476
11,761,21.96107469,866.9901123,58.50344479,38.04179416,0.73119688
12,749,20.42572197,866.3552856,70.68302308,41.46914202,0.828325152
13,638,19.10292583,866.0100098,80.41711341,49.14808206,0.830534995
14,466,18.1596655,865.9169922,86.540675,59.44067413,0.771453917
15,259,17.29987268,866.0701294,92.24372842,71.20325248,0.651076615
16,44,16.19775948,866.3461304,100,83.79138909,0.518417954
17,0,15.52491865,866.9866333,100,96.84684474,0.423962504
18,0,15.5255275,867.8928833,100,110.1415234,0.385275036
19,0,15.31844968,868.5137329,100,123.4979928,0.392856807
20,0,14.40654085,868.9162598,100,136.700645,0.576686382
21,0,13.5297308,868.9075317,98.95961602,149.3145606,0.623283327
22,0,12.75354442,868.7171021,93.80779013,159.9700659,0.437317073
23,0,12.19689245,868.4019165,91.72249184,163.93912,0.213735893
0,0,12.28463859,868.0256348,93.38885641,157.3533163,0.246082261
1,0,12.480597,867.7649536,94.95505578,145.8844498,0.265761048
2,0,12.5160441,867.6911621,95.45614385,133.0385488,0.24076429
3,0,12.61514228,867.5617065,97.30485108,119.7731741,0.202650934
4,0,12.92936944,867.9160156,99.07124003,106.4288477,0.16453138
5,0,13.3447459,868.5228882,98.2711629,93.20104985,0.169137657
6,99,15.24615866,869.1471558,88.89484103,80.27501394,0.222842947
7,317,16.4955673,869.7319336,76.41486067,67.90813483,0.359595239
8,516,18.8579514,870.1239014,70.87550871,56.52454535,0.496466875
9,671,19.78361259,870.1990356,65.80630198,46.88927231,0.588730037
10,766,20.70448308,869.6674805,64.13695309,40.30644492,0.634488642
11,790,21.26933625,868.8335571,64.36241684,38.39614184,0.654180706
12,741,21.36463877,867.8239746,65.99812595,41.80765697,0.685848117
13,626,20.86181271,867.2253418,70.06616678,49.44613107,0.701962471
14,321,19.93493698,867.0787354,75.66568015,59.69842704,0.721529305
15,185,18.57773837,867.2196045,83.91852724,71.42921268,0.744214773
16,11,16.98318825,867.5581055,94.90393822,83.99445154,0.675008118
17,0,16.13615073,868.1978149,100,97.03495437,0.6063568
18,0,15.82246972,869.0070801,100,110.3221427,0.591077209
19,0,15.65713765,869.3881836,100,123.6796913,0.54558146
20,0,15.46980846,869.7297363,100,136.895852,0.465713799
21,0,15.26879165,869.7592773,100,149.5456178,0.43225193
22,0,15.24823119,869.4698486,100,160.2762758,0.431059092
23,0,15.23915856,869.1456299,100,164.2837487,0.438583076
0,0,15.22007999,868.6110229,100,157.585309,0.424853206
1,0,15.18564716,868.4150391,100,146.0418905,0.42576763
2,0,15.12613785,868.1535034,100,133.1646678,0.434608966
3,0,15.10151067,868.4630127,100,119.8890261,0.417529106
