Hour,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
0,0,18.66083493,861.5175781,100,128.4163306,0.558080196
1,0,18.52429269,861.0148926,100,123.2932086,0.548195422
2,0,18.41068107,860.9041138,100,115.2709633,0.610037982
3,0,18.17744577,861.071228,100,105.2844804,0.627363741
4,0,18.23768007,861.6010742,100,94.02460327,0.751862168
5,15,19.28178604,862.4144287,96.7698225,81.93954002,0.78706044
6,74,21.09657988,862.9559326,88.70891233,69.31550033,0.883676112
7,275,22.3404876,863.1657715,82.53761287,56.33444309,1.006665111
8,438,23.26996312,863.340271,77.75570841,43.12407579,1.089783311
9,426,23.8456348,863.298645,74.01574108,29.79002401,1.128381729
10,456,24.11784602,863.0097656,72.61246997,16.48964206,1.082919717
11,618,24.18266791,862.3818359,72.54951178,4.636434079,1.005647421
12,595,24.05121142,861.8859253,73.38322194,11.80794959,0.945654273
13,568,23.69289955,861.3170776,75.56043713,24.98477209,0.922301054
14,292,23.10258166,860.9707642,79.40330181,38.33466009,0.911338985
15,278,22.35862943,860.9194336,84.11511717,51.60402663,0.911466658
16,339,21.36030553,861.1859741,89.74512159,64.68350305,0.900779009
17,77,20.29939754,861.9172363,97.47695776,77.45776224,0.753539979
18,0,19.9370807,862.6630249,100,89.76514772,0.695818305
19,0,19.97933419,863.2316284,100,101.3740333,0.708106518
20,0,19.83836621,863.6236572,100,111.8934901,0.768813193
21,0,19.70021478,863.8413696,100,120.7308154,0.751168549
22,0,19.48864135,863.6814575,100,127.025553,0.760216296
23,0,19.30239354,863.1967163,100,129.8043488,0.759931386
0,0,19.07746533,862.7706909,100,128.4920648,0.819652677
1,0,18.93413775,862.4932861,100,123.3735296,0.839414775
2,0,18.80907836,862.347229,100,115.3508445,0.762605488
3,0,18.75788502,862.480835,100,105.361495,0.762353659
4,0,18.80312909,862.7049561,100,94.09794994,0.758911073
5,68,19.18515207,863.1580811,99.18743441,82.00916624,0.781160653
6,107,19.8138678,863.6858521,95.35979517,69.38169473,0.843424916
7,149,20.4286542,864.1928711,91.95087403,56.39765168,0.890636861
8,192,20.7927479,864.5159912,90.41785274,43.18498149,1.005803466
9,297,21.20972797,864.3128052,88.05165389,29.84995019,1.129222989
10,343,22.03661014,863.8009033,84.67405207,16.55252859,1.183900952
11,393,23.66820491,862.8650513,80.03737826,4.719086905,1.184497118
12,508,23.94268155,862.074646,79.32729302,11.79403029,1.159044027
13,760,23.64436853,861.3312988,81.75611491,24.96060098,1.156612396
14,745,23.04723349,861.1107788,84.67491008,38.31077013,1.164446592
15,566,22.191554,861.0014038,88.6718336,51.58316889,1.161489844
16,339,21.17618103,861.4929199,92.86323918,64.66726215,1.127220392
17,88,20.22838782,862.4073486,97.97450177,77.44759463,1.022253752
18,0,19.89991014,863.4241943,100,89.76274903,0.878965616
19,0,19.82291765,864.2890625,100,101.3815721,0.898113549
20,0,19.67435469,864.9101563,100,111.9137224,0.855677724
21,0,19.39776351,865.2223511,100,120.7668476,0.807551265
22,0,19.23629071,864.9984741,100,127.079607,0.747162998
23,0,19.00597327,864.751709,100,129.8752689,0.782519281
0,0,18.67164307,864.3150024,100,128.5740553,0.784229994
1,0,18.47193081,864.1087036,100,123.4592154,0.814347386
2,0,18.34277538,863.8969116,100,115.4350854,0.852386057
3,0,18.17431444,863.8917236,100,105.4419532,0.888302326
4,0,18.08194517,864.0566406,99.20851325,94.17397237,0.946523011
5,16,19.46163497,864.4421387,93.62679474,82.08084382,0.894706666
6,106,20.9759742,864.9348145,87.5291875,69.44944189,0.978153288
7,228,22.14318226,865.2615356,82.33554603,56.46202333,1.134214997
8,374,23.23143771,865.3832397,78.73938821,43.2467818,1.172088861
9,725,24.00978295,865.3900757,76.74080115,29.91069181,1.191969156
10,811,24.33722345,864.8850098,77.39651301,16.61666851,1.174075246
11,626,24.42448809,864.206543,77.33527757,4.806929715,1.14411366
12,544,24.40097176,863.5458984,78.22255013,11.78420189,1.107685804
13,505,24.08773171,863.0123901,80.27005366,24.93939665,1.100657225
14,441,23.52678046,862.4857788,83.05863434,38.28975488,1.089906335
15,285,22.71538392,862.4003906,86.73395849,51.56535491,1.058913231
16,186,21.67061572,862.8334351,91.15620744,64.65435909,1.055165529
17,88,20.5528001,863.9196777,97.57588955,77.44114958,0.935771585
18,0,20.04087885,864.6473389,100,89.76453966,0.816089571
19,0,20.10813331,865.4246826,100,101.3938633,0.81865865
20,0,20.03103608,866.0355225,100,111.9393444,0.85775727
21,0,19.66700822,866.258667,100,120.8089304,0.872577071
22,0,19.38034962,865.7797241,100,127.1402358,0.796468794
23,0,19.09873339,865.3859253,100,129.9528778,0.759177148
0,0,18.94299063,864.996521,100,128.6622572,0.733560324
1,0,18.79488694,864.8712158,100,123.5502028,0.768070579
2,0,18.63614237,864.7662964,100,115.5236109,0.791675627
3,0,18.59568034,864.9627686,100,105.5257743,0.862174809
4,0,18.60219588,865.4508667,99.91623462,94.2525892,0.950295031
5,14,19.33758116,866.1083374,96.65569923,82.15449144,0.975682616
6,54,20.80862707,866.3691406,91.04816293,69.51866286,0.971793056
7,106,22.31102198,866.5444336,84.6166157,56.52748665,1.093968987
8,255,23.59783645,866.7891846,78.41476762,43.30941542,1.16134131
9,470,24.33007821,866.6787109,75.91007779,29.9722039,1.190497279
10,638,24.40628579,866.2854614,75.93700099,16.68204744,1.18966186
11,621,24.27300093,865.6270142,78.19429671,4.899905512,1.145290732
12,862,23.97967311,864.7982788,80.98120105,11.7786496,1.109778047
13,714,23.62597058,864.3426514,81.85394658,24.92128363,1.073408008
14,719,23.15245113,863.8469849,83.64599582,38.27171377,1.064097285
15,484,22.37262213,863.8144531,86.86241641,51.55066854,1.058502316
16,70,21.3823098,864.2607422,90.79213674,64.64486513,1.053791165
17,123,20.10369594,865.0262451,97.59792097,77.43848682,0.869234204
18,0,19.6578759,865.7865601,100,89.77056257,0.737756968
19,0,19.66374539,866.3487549,100,101.410944,0.663961828
20,0,19.45293003,866.5368652,100,111.9703795,0.614800632
21,0,19.27217073,866.6399536,100,120.8570717,0.532076776
22,0,19.03556284,866.4345093,100,127.207431,0.493295848
23,0,18.87931891,866.069458,100,130.0371486,0.468223125
0,0,18.71046417,865.7332764,100,128.7566232,0.4573237
1,0,18.55088543,865.4777832,100,123.6464267,0.414507389
2,0,18.46389413,865.5140991,100,115.6163443,0.38847813
3,0,18.23979859,865.5249023,100,105.6128767,0.367439598
4,0,18.26854851,865.7810669,99.85683655,94.33371869,0.47282207
5,50,19.93783864,866.1398926,94.69844269,82.23003597,0.339111865
6,87,21.3926894,866.3792725,83.8911535,69.5892873,0.372595072
7,222,22.9595134,866.6035156,79.43226349,56.5939773,0.550506592
8,362,24.40513615,866.5516968,72.61396148,43.37282832,0.620757878
9,545,25.43938098,866.355835,68.37633847,30.03444877,0.76621592
10,495,25.75679332,865.5982666,68.2784042,16.74865942,0.946212411
11,587,25.62675558,864.5565186,71.06593962,4.99796697,1.053932905
12,844,25.12148471,863.8594971,76.04787434,11.77756228,1.126395106
13,657,24.41298111,863.3323364,80.78791496,24.9063889,1.187317133
14,522,23.54230008,862.9880981,84.49420753,38.25674767,1.210264444
15,353,22.62816931,863.0234375,87.57871727,51.53919481,1.241553545
16,212,21.63886643,863.6143799,92.57692051,64.63885318,1.176237702
17,50,20.6627326,864.3677979,97.4756117,77.43967003,1.099664092
18,0,20.28069665,865.1658325,100,89.78089163,0.909430623
19,0,20.1308931,865.8890381,100,101.4328486,0.821499705
20,0,19.99821977,866.3390503,100,112.0068481,0.760761201
21,0,19.79244288,866.1849976,100,120.911277,0.758996606
22,0,19.62753818,865.8062134,100,127.2811818,0.763312817
23,0,19.46189191,865.197937,100,130.1280525,0.803220153
0,0,19.32505154,864.8459473,100,128.857104,0.800845206
1,0,19.12699987,864.475708,100,123.7478197,0.796517313
2,0,19.05362519,864.3954468,100,115.7132071,0.666318178
3,0,18.97432633,864.4677734,100,105.7031779,0.509265602
4,0,19.05323885,864.7752686,100,94.41727879,0.38470304
5,25,19.7307226,865.394104,98.85370786,82.30739341,0.354039937
6,46,20.5548231,865.822998,94.40707108,69.6612399,0.373625964
7,160,21.39136653,866.0985718,91.10450404,56.66142924,0.481308907
8,234,21.97055106,866.284729,88.52239073,43.43696622,0.654768407
9,373,22.31439601,866.4786377,87.61279145,30.09739052,0.725795031
10,639,22.90315841,865.9743652,86.70190414,16.8165038,0.732752919
11,779,24.32108962,865.1737061,83.25629338,5.101063978,0.775479019
12,607,24.17589295,864.3734741,83.64374746,11.78113046,0.887492001
13,826,23.67440712,864.1830444,85.67970998,24.89483945,0.953610361
14,656,23.02119845,864.0004272,89.05915196,38.24495561,0.984427333
15,471,22.15054887,863.9098511,91.61561583,51.53101523,0.982374847
16,252,21.32132868,864.4577637,94.54217143,64.63639061,0.925527871
17,136,20.45679466,865.4393311,98.70520408,77.44475062,0.841447651
18,0,20.225892,866.4172974,100,89.79553469,0.764007151
19,0,20.26618195,867.1217041,100,101.4596092,0.866513252
20,0,20.15008056,867.5801392,100,112.0487682,0.861967623
21,0,19.88289615,867.6172485,100,120.9715489,0.844512224
22,0,19.70642035,867.151001,100,127.3614749,0.761375487
23,0,19.53506175,866.3779297,100,130.225558,0.745480001
0,0,19.41477136,865.7166748,100,128.9636483,0.709604561
1,0,19.30249193,865.2043457,100,123.8543127,0.714378059
2,0,19.24621512,864.9840698,100,115.8141194,0.681866825
3,0,19.20570998,865.1428223,100,105.7965941,0.678416193
4,0,19.29792134,865.5485229,100,94.50318724,0.633871734
5,39,19.93491093,865.9923096,99.68620196,82.38648745,0.597379446
6,157,20.93795308,866.3557129,94.46809223,69.73445204,0.539122343
7,380,22.53987416,866.4172974,88.73780846,56.72978343,0.618272364
8,535,23.153858,866.5446777,85.87217146,43.50178235,0.782753825
9,609,23.61421121,866.6846924,84.49315914,30.16100122,0.910623312
10,776,23.87324095,866.5302734,84.43360384,16.88558855,0.958141387
11,470,23.92371464,866.0265503,84.84052194,5.209189372,0.969274342
12,441,23.91467578,865.666626,84.85158074,11.78954674,0.97733283
13,473,23.5511168,865.4216919,86.31883299,24.88676473,0.998014867
14,204,23.01691948,865.3146973,88.00349736,38.23643825,1.033155203
15,152,22.25507705,865.3282471,90.53307263,51.52621279,1.033978224
16,119,21.24116084,865.6833496,94.47684982,64.63754652,0.942316711
17,73,20.42005037,866.3125,98.31739774,77.45378697,0.813558757
18,0,20.12827152,867.1384888,100,89.81455255,0.710519612
19,0,20.20694314,867.5866089,100,101.4912551,0.718667507
20,0,19.96713967,868.0648804,100,112.0961548,0.74034965
21,0,19.82628852,868.2120361,100,121.0378875,0.718292594
22,0,19.66144868,867.6317749,100,127.4482944,0.739809036
23,0,19.55481659,866.7740479,100,130.3296318,0.78382051
0,0,19.40913039,866.0836792,100,129.0762024,0.846322179
1,0,19.31411028,865.6791992,100,123.9658344,0.881876647
2,0,19.12141577,865.5031128,100,115.9189998,0.935493052
3,0,18.97322991,865.3694458,100,105.8930411,0.904286385
4,0,18.87862728,865.4661255,100,94.59136163,0.882148385
5,51,19.34111378,866.0322266,99.68358106,82.46723902,0.852587819
6,71,20.29131478,866.3443604,95.32869136,69.80885183,0.869180679
7,276,21.29602372,866.4505005,90.33246649,56.79897661,0.902725756
8,336,22.50086943,866.4979248,87.06892248,43.5672279,0.951948881
9,401,23.18667254,866.2236328,84.45292688,30.22525337,1.045830607
10,387,23.60612302,865.7897949,82.53095803,16.95592632,1.143628597
11,495,23.76987214,865.1741943,82.79879459,5.322308659,1.228322387
12,435,23.66027281,864.4569092,82.99973137,11.80300384,1.282121181
13,300,23.44749176,863.8878174,83.7503182,24.88229457,1.2670753
14,373,22.99070138,863.6754761,85.53376425,38.23129545,1.238458037
15,237,22.32149521,863.628418,88.22509498,51.52486877,1.238842249
16,193,21.42744978,864.1346436,92.02546161,64.64238827,1.239539623
17,29,20.494111,864.8778687,98.22240167,77.46683353,1.041300893
18,1,20.0460111,865.5645142,100,89.83799367,0.9483459
19,0,20.0532736,866.093811,100,101.5278126,0.950917423
20,0,19.94696678,866.2436523,100,112.1490199,0.985644877
21,0,19.67852072,866.0714111,100,121.11029,0.965419114
22,0,19.58083057,865.6870117,100,127.5416221,0.842210293
23,0,19.40841893,865.0454712,100,130.4402381,0.80887866
0,0,19.31254349,864.399353,100,129.1947106,0.706968844
1,0,19.31166664,863.8424072,100,124.0823117,0.732110918
2,0,19.28941596,863.4324951,100,116.0277654,0.72371906
3,0,19.26922749,863.3017578,100,105.9924336,0.753769577
4,0,19.33402154,863.1668701,100,94.68171951,0.730869949
5,25,19.73988436,863.3700562,99.86711901,82.54957963,0.796304524
6,45,20.19999319,863.8058472,97.95220765,69.88437357,0.843801618
7,143,20.85050907,863.8676147,93.84108579,56.86895361,0.927419007
8,183,21.69886039,863.8737793,90.44884427,43.63326028,0.924348831
9,229,22.79210481,863.5705566,86.59579531,30.2901258,0.882745624
10,257,23.99492428,863.0380249,83.02369673,17.02753692,0.833967388
11,292,24.30232545,862.4675293,81.54411283,5.440405096,0.838767707
12,245,24.29252545,861.7348022,81.662133,11.82169376,0.91146338
13,300,23.72018225,861.3041992,84.42050639,24.88155906,1.004089475
14,245,22.82889959,861.0823975,87.98191842,38.22962605,1.026239395
15,139,22.10774972,861.0142822,90.42613874,51.52706231,1.073577762
16,83,21.25460141,861.4066162,94.93801339,64.65097929,1.093779087
17,31,20.59122813,862.1553955,99.25846478,77.48394036,1.003880382
18,0,20.37225208,862.7622681,100,89.86589606,0.893766582
19,0,20.28094105,863.1365356,100,101.5693058,0.925015986
20,0,20.16038934,863.5026245,100,112.2073731,0.890848815
21,0,19.9707295,863.7328491,100,121.188751,0.928493083
22,0,19.90725856,863.430603,100,127.6414374,0.925891519
23,0,19.78603135,863.0575562,100,130.5573392,1.0163908
0,0,19.78502809,862.5410767,100,129.3191153,1.012985349
1,0,19.71154739,862.1594238,100,124.2036695,1.077168226
2,0,19.72280267,861.8944092,100,116.1403318,0.998096526
3,0,19.63657228,861.7755127,100,106.0946858,1.00911665
4,0,19.66717676,862.0192871,100,94.77417847,0.942507923
5,13,19.94966848,862.5944824,99.1923601,82.63342462,0.902600825
6,59,20.3445303,863.1241455,96.8030356,69.96094805,0.854461968
7,84,21.33282928,863.2695923,91.64250676,56.93965771,0.837799132
8,149,21.92081406,863.5919189,88.19247485,43.69983867,0.890621006
9,233,22.44506691,863.6900635,86.14228826,30.35560048,0.939651012
10,289,23.12620864,863.3525391,84.33531068,17.1004454,0.917225599
11,292,23.92659578,862.6540527,83.90915244,5.563467199,0.92810446
12,276,23.95410485,861.7090454,83.67098812,11.84580628,1.015126228
13,247,23.66406116,861.2930908,85.43821475,24.884688,1.11623323
14,150,23.05891305,861.1186523,88.08970338,38.23152819,1.20000875
15,180,22.28373996,861.336853,90.73374613,51.53287133,1.278061032
16,123,21.33595476,861.8092651,94.99721898,64.6633814,1.267885327
17,49,20.54426231,862.6171875,98.89144721,77.50515274,1.197023511
18,0,20.33455904,863.2832642,100,89.8982644,1.103594303
19,0,20.15572384,863.8555298,100,101.6157554,1.188857555
20,0,19.93196065,864.1149902,100,112.2712208,1.11468935
21,0,19.6112664,864.1174927,100,121.2732622,1.122954488
22,0,19.32169201,863.9320068,100,127.7477173,1.035271406
23,0,18.96654799,863.458313,99.82903237,130.6808952,1.008136511
0,0,18.64939073,863.0532837,100,129.4493568,0.916698515
1,0,18.33337678,862.4729004,99.86955668,124.3298312,0.848373532
2,0,18.14972889,862.2922363,100,116.2566136,0.760712981
3,0,17.89472671,862.3054199,100,106.1997112,0.675041795
4,0,17.8894695,862.5220337,100,94.86865622,0.604419231
5,23,18.35252549,862.8466797,97.76459013,82.71869448,0.653157294
6,65,19.49789737,862.9000854,92.19995712,70.03850882,0.690309763
7,170,20.99232095,863.097229,85.95779447,57.01103456,0.68031615
8,196,21.89600087,863.5036011,82.30686912,43.76692524,0.747326553
9,288,21.85177638,863.7653809,81.74770642,30.42166411,0.859058499
10,589,21.83150496,863.8630371,82.83977094,17.17468334,0.901436806
11,589,22.10213869,863.3268433,82.51692801,5.691488149,0.835985482
12,430,22.3172587,862.5923462,82.60698744,11.87552856,0.800215006
13,584,22.13988719,862.1297607,83.16324366,24.89181121,0.788377821
14,375,21.82714232,861.5762329,85.4041551,38.23709888,0.774852931
15,217,21.21096194,861.3303223,88.74896459,51.54237229,0.752751172
16,175,20.40218744,861.5202026,93.95043809,64.67965527,0.700624168
17,40,19.72178546,861.8214722,99.24186619,77.53051867,0.607110322
18,0,19.47866457,862.0924683,100,89.93514685,0.534684718
19,0,19.48083107,862.5697632,100,101.6671798,0.523635268
20,0,19.34692261,862.8327637,100,112.3405667,0.521036446
21,0,19.16210425,862.8794556,100,121.3638128,0.514402151
22,0,19.00056578,862.4650879,100,127.8604364,0.584256828
23,0,18.84514424,861.9931641,100,130.8108641,0.601665914
0,0,18.64608137,861.5856323,100,129.5853733,0.616538286
1,0,18.47692641,861.1208496,100,124.4607181,0.601666391
2,0,18.28951976,860.8901367,100,116.376524,0.565549254
3,0,18.18736484,860.9613647,100,106.3074228,0.425870061
4,0,18.30089749,861.4464111,100,94.96507066,0.361128867
5,19,19.20714821,862.3087158,96.36066303,82.80533121,0.369230062
6,51,20.5387923,862.7631226,90.28107094,70.11699567,0.469672799
7,111,21.58135329,863.1990356,85.74638977,57.08303414,0.64029789
8,240,22.35768468,863.3014526,83.42237298,43.8344858,0.842513859
9,338,23.25194514,863.1691895,81.12684958,30.48830795,1.023640275
10,735,23.50722398,862.6392212,81.12346546,17.25028824,1.141849637
11,972,23.32864007,861.9996948,83.45367584,5.824465026,1.206500411
12,952,22.85327137,861.545166,85.91487192,11.91104406,1.237984776
13,326,22.24716922,861.3348999,87.77634182,24.90305875,1.241818547
14,304,21.56882296,861.3137207,88.76996055,38.24643537,1.211746693
15,414,20.96738998,861.3865967,91.51348069,51.55564132,1.157179475
16,99,20.23794619,861.9302368,94.08992069,64.69986064,1.105583787
17,88,19.44736155,862.6207886,98.25432331,77.56008267,0.970580816
18,0,19.19645954,863.3796387,100,89.97657223,0.858126521
19,0,19.12359938,863.9766235,100,101.7235942,0.905960321
20,0,18.98638515,864.2233887,100,112.4154116,0.870478749
21,0,18.74617806,864.0895386,100,121.4603893,0.798914492
22,0,18.58508184,863.4204712,100,127.9795668,0.795278847
23,0,18.39092578,862.8702393,100,130.9472017,0.744371176
0,0,18.18769357,862.4216309,100,129.7271012,0.768941164
1,0,18.01030456,861.8474731,98.79934993,124.5962501,0.851152062
2,0,17.96629189,861.5632324,96.55565832,116.4999749,0.84042275
3,0,17.90674128,861.5018311,95.77353674,106.4177331,0.821111381
4,0,18.06160328,862.0076904,95.08862382,95.06333998,0.807427883
5,55,19.17128771,862.5620728,92.47824303,82.89324878,0.792914093
6,180,19.99602556,863.0421143,90.08959862,70.19634185,0.755776703
7,179,20.60602629,863.3491821,85.83132825,57.15560582,0.8786273
8,200,21.62671899,863.65271,82.49722492,43.90248804,0.924566209
9,328,22.38546748,863.763916,79.70087967,30.55552538,0.972228467
10,344,23.82107856,863.3032837,74.28650005,17.3273016,0.961404622
11,459,25.46148006,862.7258301,67.73676697,5.962397366,0.96365732
12,469,25.68620343,861.8803101,68.66409933,11.95253049,0.978328168
13,305,24.9733828,861.390625,73.71050164,24.91855886,1.01332128
14,276,23.74948275,861.0705566,81.78917551,38.25963294,1.06456387
15,163,22.37303128,861.1903076,88.49032465,51.57275217,1.096381545
16,104,21.2601086,861.7335205,92.58083938,64.72405466,1.070291162
17,57,20.19613838,862.2668457,98.7125486,77.5938889,0.893069506
18,0,19.73150297,862.9334717,100,90.02258987,0.786489666
19,0,19.73775283,863.5888062,100,101.7850112,0.738343537
20,0,19.70781905,863.8875732,100,112.4957533,0.77745533
21,0,19.51380335,863.7703857,100,121.5629752,0.81095922
22,0,19.36425454,863.4546509,100,128.1050784,0.824537039
23,0,19.25980734,862.9598999,100,131.0898621,0.854844809
0,0,19.14156088,862.4621582,100,129.874475,0.868842006
1,0,18.9589722,862.1914063,100,124.7363451,0.870614767
2,0,18.65756632,862.1052246,100,116.6268774,0.847856522
3,0,18.41039455,862.1825562,100,106.5305543,0.836099863
4,0,18.58443859,862.6298828,99.91016987,95.16338276,0.868155658
5,40,19.86558886,863.4251099,95.21288586,82.98238073,0.844157696
6,70,20.59717204,863.9953613,92.02402055,70.27649004,0.841473162
7,239,21.22983989,864.4953613,89.15691447,57.22870494,0.925260007
8,484,22.00770838,864.831543,86.39669117,43.97090445,1.035556436
9,650,23.34824091,864.8927002,83.04308179,30.62331614,1.103165984
10,915,24.20046813,864.3781738,79.99135371,17.40577107,1.130062699
11,855,24.87226343,863.6312256,76.80745386,6.105286806,1.168359637
12,696,25.26178224,862.8049927,75.57352529,12.00015886,1.177469611
13,789,24.96298261,862.2765503,77.46499884,24.93843722,1.159869909
14,634,24.19107813,861.7383423,81.47510631,38.27678329,1.13315177
15,411,23.11647197,861.2578735,86.5918255,51.59377466,1.068262339
16,295,22.0171987,861.5786743,90.68244509,64.75228971,1.008713365
17,28,20.78779343,862.4490967,97.02454318,77.63197255,0.850184858
18,0,20.16167707,863.3739014,100,90.07319917,0.726040125
19,0,20.16402857,864.1524048,100,101.8514401,0.707440019
20,0,20.03577016,864.8259277,100,112.5815869,0.736622989
21,0,19.85156659,865.1619263,100,121.6715517,0.705587626
22,0,19.67393157,864.8892212,100,128.2369388,0.710320592
23,0,19.56065773,864.3070679,100,131.238797,0.688499868
0,0,19.48020462,863.8723145,100,130.0274271,0.71537286
1,0,19.39493684,863.489502,100,124.8809196,0.770394862
2,0,19.26853124,863.1311035,100,116.7571414,0.805024981
3,0,19.1205294,863.0515137,100,106.6457984,0.878352344
4,0,19.00664291,863.5143433,100,95.26511798,0.942811847
5,13,20.01044058,864.2628174,96.25988466,83.07265244,0.933060169
6,134,21.20954318,864.6428833,89.78936063,70.35738038,0.98945874
7,216,22.28294681,864.9265137,86.19657811,57.30228684,1.053576946
8,476,22.70546992,865.1672363,84.13066262,44.03970956,1.082507372
9,727,23.29738535,865.1057129,82.57389408,30.69168219,1.154434085
10,685,24.10377707,864.6359253,81.20185187,17.48574883,1.214589119
11,513,24.73792114,863.8407593,80.33144039,6.253136644,1.238598228
12,697,24.62044883,862.8425293,80.40631667,12.0540936,1.233948112
13,721,24.29682453,862.1442261,82.10203648,24.96281935,1.231834531
14,331,23.7844027,861.7062988,83.69224093,38.29797836,1.231356382
15,299,22.97632897,861.6100464,86.92884734,51.61877777,1.190451741
16,222,21.87359133,862.0093384,91.70910552,64.7846166,1.123187184
17,71,20.78237797,862.7409058,97.43697059,77.67436908,0.945248127
18,0,20.32915748,863.4648438,100,90.1284245,0.832140625
19,0,20.32437079,863.899292,100,101.9228877,0.802284002
20,0,20.1213398,864.1867676,99.94819566,112.6729045,0.822803676
21,0,19.82593782,864.0998535,100,121.786097,0.766721725
22,0,19.61203987,863.6756592,100,128.3751132,0.817856669
23,0,19.4835146,863.0007324,100,131.3939564,0.814257145
0,0,19.26878985,862.5773315,100,130.1858884,0.876272082
1,0,19.13663876,862.2893677,100,125.0298886,0.857011676
2,0,19.00304096,862.1087036,100,116.8906757,0.868434668
3,0,18.96534658,862.508728,100,106.7633769,0.792193353
4,0,18.94940433,862.9334106,100,95.36846519,0.760126412
5,25,19.28914414,863.6665649,99.94355642,83.16399463,0.689877152
6,54,19.83785902,864.1530151,96.75743408,70.43895367,0.740096569
7,112,20.51179525,864.6708984,94.19234523,57.37630739,0.751804829
8,158,21.08097343,864.8404541,91.74704114,44.10887986,0.858595252
9,318,21.66109177,864.8464355,89.45295629,30.76062973,0.980458736
10,422,22.78297736,864.2470703,85.48614979,17.56729155,1.046222925
11,361,23.9248797,863.2813721,82.98160165,6.405950689,1.058076739
12,402,24.33068708,862.4059448,80.6984972,12.11449047,1.065395713
13,265,24.10702537,861.7279663,82.04030311,24.99182816,1.079409122
14,265,23.58447768,861.3074951,84.69903015,38.3233079,1.023313999
15,356,22.8332866,861.1484375,87.66100803,51.64782904,1.005672812
16,123,21.8801565,861.4866333,91.6149676,64.82108585,1.011709213
17,104,20.72780253,862.338501,97.90045992,77.72111348,0.863984048
18,0,20.29165477,863.1985474,100,90.1882846,0.664157987
19,0,20.35342923,863.7509155,100,101.9993577,0.599852741
20,0,20.25709116,864.0554199,100,112.7696953,0.614633262
21,0,19.94550352,864.3602905,100,121.9065869,0.617640436
22,0,19.73747276,864.2030029,100,128.5195645,0.615513504
23,0,19.5897661,863.8075562,100,131.5552883,0.643312991
0,0,19.33028052,863.4554443,100,130.3497878,0.663660944
1,0,19.20689841,863.5007324,100,125.1831654,0.65786916
2,0,19.04825581,863.4390259,100,117.0273886,0.588183105
3,0,18.95154411,863.4606323,100,106.8832015,0.401049197
4,0,19.10035367,863.7614746,100,95.47334452,0.265583605
5,12,19.78754907,864.2288208,98.18776932,83.25634297,0.160762727
6,75,20.77275726,864.4002686,92.27384199,70.52115929,0.098511934
7,209,22.34585943,864.1854248,85.94678285,57.45073154,0.208583221
8,306,24.04152459,864.079895,80.0409329,44.17839901,0.426162928
9,561,25.20255895,863.4544067,73.91701241,30.83017079,0.636651516
10,459,25.80828229,862.7115479,72.04548036,17.65046112,0.82403028
11,546,25.71226363,861.8284912,75.21882532,6.563733094,0.967706263
12,396,25.26384177,861.1680908,79.76840057,12.18149592,1.106870413
13,276,24.41451596,860.6504517,85.11937741,25.02558385,1.227292418
14,394,23.84442786,860.3052979,87.56425949,38.35285921,1.301447272
15,208,23.05472818,860.2716064,89.84666437,51.68099305,1.366872191
16,128,22.23848212,860.9143677,93.65913956,64.86174383,1.326487303
17,41,21.36606416,861.9343262,98.87808698,77.77223731,1.103461146
18,0,21.05648903,862.9216309,100,90.25280736,1.003987432
19,0,20.95022581,863.7123413,100,102.0808506,1.005367041
20,0,20.82666426,864.4354248,100,112.8719457,0.972774029
21,0,20.61002909,864.4696655,100,122.0329944,1.042307496
22,0,20.45545484,864.1022339,100,128.6702535,1.034766316
23,0,20.25675092,863.296875,100,131.7227389,1.164185882
0,0,20.13450502,862.5012817,100,130.5190524,1.164293289
1,0,19.94670917,862.1940308,100,125.3406619,1.280373335
2,0,19.87573908,862.0368042,100,117.1671872,1.206234336
3,0,19.72164983,862.1999512,100,107.0051837,1.242080569
4,0,19.67528828,862.7767944,100,95.57967677,1.101315379
5,16,20.01796165,863.1887817,99.56770499,83.34962838,1.000272155
6,66,20.36037927,863.5026855,98.00745954,70.60394013,0.854029894
7,106,20.97459761,863.5326538,94.28368292,57.52551753,0.736018956
8,208,21.67191172,863.605896,91.56584768,44.24824634,0.767921984
9,323,22.17522555,863.526062,89.0332022,30.9003159,0.902466714
10,392,22.62908348,863.0576172,86.96015172,17.73532101,0.968217432
11,333,23.25171635,862.460083,84.48745617,6.726487046,1.012230754
12,402,23.69923644,861.6430054,83.54315509,12.25524564,1.060973644
13,293,23.44265312,860.9911499,84.67033715,25.06420304,1.124580264
14,248,22.7170239,860.6994629,87.00889099,38.38671612,1.155175805
15,207,22.03579568,860.8646851,90.00693435,51.71833042,1.166162133
16,206,21.13531871,861.2843628,93.92794038,64.90663222,1.120871782
17,30,20.26489422,861.9396973,98.59031245,77.82776307,0.96439296
18,0,20.0998535,862.6663818,100,90.32196784,0.843124807
19,0,20.06988742,863.3037109,100,102.1673642,0.892525196
20,0,19.971198,863.784729,100,112.9796389,0.891930819
21,0,19.77543844,863.8455811,100,122.1652897,0.970667183
22,0,19.5948636,863.699585,100,128.8271386,0.938490391
23,0,19.39959083,863.3501587,100,131.8962522,0.996166646
0,0,19.24858985,862.9946899,100,130.6936078,0.969335079
1,0,19.09584788,862.6555786,100,125.5022888,1.020139575
